"REGION","CERCLE","COMMUNE","VFQ","CV","BV","ELECTEURS_M","ELECTEURS_F","ELECTEURS"
"SIKASSO","KADIOLO","KADIOLO","BOROKOBA","ECOLE BOROGOBA","002",154,200,354
"SIKASSO","KADIOLO","KADIOLO","BOROKOBA","ECOLE BOROGOBA","003",134,220,354
"SIKASSO","KADIOLO","KADIOLO","DOGBELEDOUGOU","ECOLE DOGBELEDOUGOU","001",26,22,48
"SIKASSO","KADIOLO","KADIOLO","FIMA","ECOLE FIMA","001",139,214,353
"SIKASSO","KADIOLO","KADIOLO","GNINASSO","GNINASSO","001",139,196,335
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","CED ZANGA","001",199,209,408
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","CED ZANGA","002",220,187,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","CED ZANGA","003",217,190,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","CED ZANGA","004",212,195,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","CED ZANGA","005",200,207,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE DIALLACORO","001",202,206,408
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE DIALLACORO","002",195,212,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE DIALLACORO","003",222,185,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE DIALLACORO","004",218,189,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE DIALLACORO","005",206,201,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE DIOULASSO","001",203,205,408
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE DIOULASSO","002",215,192,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE DIOULASSO","003",206,201,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE DIOULASSO","004",209,198,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE DIOULASSO","005",214,193,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE NOUMOUSSO","001",208,200,408
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE NOUMOUSSO","002",205,202,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE NOUMOUSSO","003",201,206,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE NOUMOUSSO","004",219,188,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE NOUMOUSSO","005",226,181,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE 1ER CYCLE KOKO","001",247,161,408
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE 1ER CYCLE KOKO","002",240,167,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE 1ER CYCLE KOKO","003",226,181,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE 1ER CYCLE KOKO","004",239,168,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE 1ER CYCLE KOKO","005",245,162,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE 2È CYCLE B TAGOUASSO","001",213,195,408
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE 2È CYCLE B TAGOUASSO","002",212,195,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE 2È CYCLE B TAGOUASSO","003",200,207,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE 2È CYCLE B TAGOUASSO","004",199,208,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","ECOLE 2È CYCLE B TAGOUASSO","005",216,191,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","MEDERSA TAGOUASSO","001",187,221,408
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","MEDERSA TAGOUASSO","002",205,203,408
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","MEDERSA TAGOUASSO","003",196,211,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","MEDERSA TAGOUASSO","004",209,198,407
"SIKASSO","KADIOLO","KADIOLO","KADIOLO","MEDERSA TAGOUASSO","005",195,212,407
"SIKASSO","KADIOLO","KADIOLO","KAFONO","ECOLE KAFONO","001",105,113,218
"SIKASSO","KADIOLO","KADIOLO","KAMBO","CENTRE ALPHA KAMBO","001",178,255,433
"SIKASSO","KADIOLO","KADIOLO","KAMBO","MAGASIN OUMAR DIASSA","001",174,260,434
"SIKASSO","KADIOLO","KADIOLO","KANKONOMA","ECOLE KANKONOMA","001",99,146,245
"SIKASSO","KADIOLO","KADIOLO","KANKONOMA","MAGASIN PITE-DIASSA","001",103,142,245
"SIKASSO","KADIOLO","KADIOLO","KANKROUGOU","ECOLE KANKROUGOU","001",119,151,270
"SIKASSO","KADIOLO","KADIOLO","KARAGOUAN","ECOLE KARAGOUAN","001",173,216,389
"SIKASSO","KADIOLO","KADIOLO","KARAGOUAN","ECOLE KARAGOUAN","002",175,214,389
"SIKASSO","KADIOLO","KADIOLO","KOTAMANI","ECOLE KOTAMANI","001",152,248,400
"SIKASSO","KADIOLO","KADIOLO","LOFIGUE","ECOLE 1ER CYCLE LOFIGUÉ","001",97,157,254
"SIKASSO","KADIOLO","KADIOLO","LOFIGUE","ECOLE 1ER CYCLE LOFIGUÉ","002",109,144,253
"SIKASSO","KADIOLO","KADIOLO","LOFIGUE","MAGASIN KANSOROVOGO","001",106,148,254
"SIKASSO","KADIOLO","KADIOLO","LOFIGUE","MAGASIN KANSOROVOGO","002",112,141,253
"SIKASSO","KADIOLO","KADIOLO","LOFIGUE","MAGASIN KOUROUMÉGUÉVOGO","001",109,144,253
"SIKASSO","KADIOLO","KADIOLO","LOFIGUE","MAGASIN KOUROUMÉGUÉVOGO","002",107,146,253
"SIKASSO","KADIOLO","KADIOLO","LOFIGUE","MAGASIN LADJI BAMBA","001",111,142,253
"SIKASSO","KADIOLO","KADIOLO","LOFIGUE","MAGASIN LADJI BAMBA","002",103,150,253
"SIKASSO","KADIOLO","KADIOLO","LOFIGUE","MAGASIN LARETONVOGO","001",112,142,254
"SIKASSO","KADIOLO","KADIOLO","LOFIGUE","MAGASIN LARETONVOGO","002",99,154,253
"SIKASSO","KADIOLO","KADIOLO","LOFIGUE","MAGASIN NAMORODOUGOU","001",102,151,253
"SIKASSO","KADIOLO","KADIOLO","LOFIGUE","MAGASIN NAMORODOUGOU","002",112,141,253
"SIKASSO","KADIOLO","KADIOLO","LOFINE","ECOLE 1ER CYCLE LOFINÉ","001",208,278,486
"SIKASSO","KADIOLO","KADIOLO","LOFINE","MAGASIN SEYDOU BAMBA","001",197,289,486
"SIKASSO","KADIOLO","KADIOLO","LOFINE","MAGASIN ZANGA BERTHÉ","001",201,285,486
"SIKASSO","KADIOLO","KADIOLO","NAKOMO","ECOLE 1ER CYCLE NAKOMO","001",142,173,315
"SIKASSO","KADIOLO","KADIOLO","NAKOMO","MAGASIN NABILASSO","001",129,185,314
"SIKASSO","KADIOLO","KADIOLO","NAKOMO","MAGASIN SAMA","001",134,180,314
"SIKASSO","KADIOLO","KADIOLO","N'GOLONA","MAGASIN N'GOLOKODOUGOU","001",194,238,432
"SIKASSO","KADIOLO","KADIOLO","N'GOLONA","MAGASIN ZANSO","001",202,230,432
"SIKASSO","KADIOLO","KADIOLO","N'GOLONA","N'GOLONA","001",209,223,432
"SIKASSO","KADIOLO","KADIOLO","NIAFINGOLODOUGOU","ECOLE NIAFINGOLODOUGOU","001",46,62,108
"SIKASSO","KADIOLO","KADIOLO","POUROU","ECOLE POUROU","001",84,125,209
"SIKASSO","KADIOLO","KADIOLO","TIEBEZIEDOUGOU","ECOLE TIEBEZIEDOUGOU","001",134,191,325
"SIKASSO","KADIOLO","KADIOLO","TOUBAN","MAGASIN N'DOSSO","001",157,178,335
"SIKASSO","KADIOLO","KADIOLO","TOUBAN","MATERNITÉ TOUBAN","001",145,189,334
"SIKASSO","KADIOLO","KADIOLO","ZIEKOUNDOUGOU","ECOLE ZIEKOUNDOUGOU","001",42,58,100
"SIKASSO","KADIOLO","KAI","DAOULASSO","ECOLE CED DIASSADIAN","001",131,150,281
"SIKASSO","KADIOLO","KAI","DAOULASSO","ECOLE GRAT DAOULASSO","001",118,163,281
"SIKASSO","KADIOLO","KAI","DERBASSO","ECOLE GRAT DERBASSO","001",135,191,326
"SIKASSO","KADIOLO","KAI","DIOULASSO","DIOULASSO","001",0,1,1
"SIKASSO","KADIOLO","KAI","KAI","ECOLE 1ER CYCLE KAÏ","001",180,253,433
"SIKASSO","KADIOLO","KAI","KAI","ECOLE 1ER CYCLE KAÏ","002",177,255,432
"SIKASSO","KADIOLO","KAI","KAI","ECOLE 2EME CYCLE KAI","001",183,250,433
"SIKASSO","KADIOLO","KAI","KAI","ECOLE 2EME CYCLE KAI","002",191,242,433
"SIKASSO","KADIOLO","KAI","KARDIASSO","ECOLE GRAT KARDIASSO","001",65,115,180
"SIKASSO","KADIOLO","KAI","OUELENI-FIEBALA","ECOLE GRAT OUÉLÉNI","001",118,169,287
"SIKASSO","KADIOLO","KAI","OUELENI-FIEBALA","MAGASIN FIÉBALA","001",136,151,287
"SIKASSO","KADIOLO","KAI","TIENI","ECOLE GRAT TIÉNI","001",109,151,260
"SIKASSO","KADIOLO","KAI","TIENI","MAGASIN BAZOUMANABOUGOU","001",114,145,259
"SIKASSO","KADIOLO","KAI","TIENINA","ECOLE GRAT TIÉNIMA","001",75,109,184
"SIKASSO","KADIOLO","LOULOUNI","BANANKORO","DOMICILE CHEF VILLAGE BANANKORO","001",166,189,355
"SIKASSO","KADIOLO","LOULOUNI","BANANKORO","ECOLE 1ER CYCLE BANANKORO","001",170,186,356
"SIKASSO","KADIOLO","LOULOUNI","BILASSO","ECOLE COMMUNAUTAIRE BILASSO","001",213,256,469
"SIKASSO","KADIOLO","LOULOUNI","BORIONI","DOMICILE CHEF VILLAGE BORIONI","001",72,108,180
"SIKASSO","KADIOLO","LOULOUNI","BOUNOU","ECOLE COMMUNAUTAIRE BOUNOU","001",86,101,187
"SIKASSO","KADIOLO","LOULOUNI","DOUGOUCOURANI","ECOLE COMMUNAUTAIRE DOUGOUKOURANI","001",8,13,21
"SIKASSO","KADIOLO","LOULOUNI","FACO-KOUROU","ECOLE COMMUNAUTAIRE FACOKOUROU","001",122,153,275
"SIKASSO","KADIOLO","LOULOUNI","FACO-KOUROU","ECOLE COMMUNAUTAIRE FACOKOUROU","002",112,163,275
"SIKASSO","KADIOLO","LOULOUNI","FACO-KOUROU","ECOLE COMMUNAUTAIRE FACOKOUROUKOURANI","001",117,159,276
"SIKASSO","KADIOLO","LOULOUNI","FACO-KOUROU","ECOLE COMMUNAUTAIRE FACOKOUROUKOURANI","002",121,154,275
"SIKASSO","KADIOLO","LOULOUNI","KADONDOUGOU","ECOLE COMMUNAUTAIRE KADONDOUGOU","001",41,66,107
"SIKASSO","KADIOLO","LOULOUNI","KATIORNIBA","ECOLE COMMUNAUTAIRE KATIORNIBA","001",157,192,349
"SIKASSO","KADIOLO","LOULOUNI","KATIORNIBA","ECOLE COMMUNAUTAIRE KATIORNIBA","002",161,188,349
"SIKASSO","KADIOLO","LOULOUNI","KATIORNIBA","ECOLE COMMUNAUTAIRE KATIORNIBA","003",139,209,348
"SIKASSO","KADIOLO","LOULOUNI","KATOGOLA","DOMICILE CHEF VILLAGE KATOGOLA","001",127,152,279
"SIKASSO","KADIOLO","LOULOUNI","KATOGOLA","ECOLE COMMUNAUTAIRE KATOGOLA","001",124,155,279
"SIKASSO","KADIOLO","LOULOUNI","KEBENI","ECOLE 1ER CYCLE KÉBÉNI","001",117,136,253
"SIKASSO","KADIOLO","LOULOUNI","KEBENI","ECOLE 1ER CYCLE KÉBÉNI","002",122,131,253
"SIKASSO","KADIOLO","LOULOUNI","KOMORO","ECOLE COMMUNAUTAIRE KOMORO","001",181,236,417
"SIKASSO","KADIOLO","LOULOUNI","KOMORO","ECOLE COMMUNAUTAIRE KOMORO","002",187,230,417
"SIKASSO","KADIOLO","LOULOUNI","LANFIALA","ECOLE 1ER CYCLE LANFIALA","001",196,256,452
"SIKASSO","KADIOLO","LOULOUNI","LANFIALA","ECOLE 1ER CYCLE LANFIALA","002",205,246,451
"SIKASSO","KADIOLO","LOULOUNI","LOULOUNI","ECOLE 1ER CYCLE A LOULOUNI","001",232,254,486
"SIKASSO","KADIOLO","LOULOUNI","LOULOUNI","ECOLE 1ER CYCLE A LOULOUNI","002",233,253,486
"SIKASSO","KADIOLO","LOULOUNI","LOULOUNI","ECOLE 2ER CYCLE LOULOUNI","001",253,233,486
"SIKASSO","KADIOLO","LOULOUNI","LOULOUNI","ECOLE 2ER CYCLE LOULOUNI","002",239,247,486
"SIKASSO","KADIOLO","LOULOUNI","LOULOUNI","MAGASIN YATIALI","001",224,262,486
"SIKASSO","KADIOLO","LOULOUNI","LOULOUNI","MAGASIN YATIALI","002",244,242,486
"SIKASSO","KADIOLO","LOULOUNI","N'DOSSO","ECOLE COMMUNAUTAIRE N'DOSSO","001",134,188,322
"SIKASSO","KADIOLO","LOULOUNI","N'GOLOKASSO","ECOLE COMMUNAUTAIRE N'GOLOKASSO","001",158,261,419
"SIKASSO","KADIOLO","LOULOUNI","N'GUINSO","ECOLE COMMUNAUTAIRE N'GOUINSO","001",1,0,1
"SIKASSO","KADIOLO","LOULOUNI","NIEGOUASON","ECOLE COMMUNAUTAIRE NIÈGOUASONI","001",143,204,347
"SIKASSO","KADIOLO","LOULOUNI","NIEGOUASON","ECOLE COMMUNAUTAIRE NIÈGOUASONI","002",145,201,346
"SIKASSO","KADIOLO","LOULOUNI","NIEROUANI","DOMICILE CHEF VILLAGE NIÈROUANI","001",121,183,304
"SIKASSO","KADIOLO","LOULOUNI","NIEROUANI","ECOLE COMMUNAUTAIRE NIÈROUANI","001",123,180,303
"SIKASSO","KADIOLO","LOULOUNI","OUATTARASSO","ECOLE COMMUNAUTAIRE OUATTARASSO","001",124,193,317
"SIKASSO","KADIOLO","LOULOUNI","PERASSO","ECOLE COMMUNAUTAIRE PERASSO","001",165,170,335
"SIKASSO","KADIOLO","LOULOUNI","SENINA","ECOLE COMMUNAUTAIRE SÉNINA","001",174,212,386
"SIKASSO","KADIOLO","LOULOUNI","SEREKENI","ECOLE COMMUNAUTAIRE SÉRÉKENI","001",189,269,458
"SIKASSO","KADIOLO","LOULOUNI","SIBIRASSO","ECOLE COMMUNAUTAIRE SIBIRASSO","001",190,249,439
"SIKASSO","KADIOLO","LOULOUNI","SIBIRASSO","ECOLE COMMUNAUTAIRE SIBIRASSO","002",192,246,438
"SIKASSO","KADIOLO","LOULOUNI","SIEOU","ECOLE COMMUNAUTAIRE SIÈOU","001",129,159,288
"SIKASSO","KADIOLO","LOULOUNI","SIEOU","ECOLE COMMUNAUTAIRE SIÈOU","002",124,164,288
"SIKASSO","KADIOLO","LOULOUNI","SIEOU-COURANI","ECOLE COMMUNAUTAIRE SIÈKOURANI","001",119,134,253
"SIKASSO","KADIOLO","LOULOUNI","SIEOU-COURANI","ECOLE COMMUNAUTAIRE SIÈKOURANI","002",122,130,252
"SIKASSO","KADIOLO","LOULOUNI","SIEOU-COURANI","FOYER DES JEUNES SIÈKOURANI","001",116,136,252
"SIKASSO","KADIOLO","LOULOUNI","SIEOU-COURANI","FOYER DES JEUNES SIÈKOURANI","002",117,135,252
"SIKASSO","KADIOLO","LOULOUNI","SIRANIKORONI","ECOLE COMMUNAUTAIRE SIRANIKORO","001",118,182,300
"SIKASSO","KADIOLO","LOULOUNI","SOROBLE","DOMICILE CHEF VILLAGE SOROBLÉ","001",109,156,265
"SIKASSO","KADIOLO","LOULOUNI","SOROBLE","DOMICILE CHEF VILLAGE SOROBLÉ","002",130,135,265
"SIKASSO","KADIOLO","LOULOUNI","SOROBLE","ECOLE COMMUNAUTAIRE SOROBLÉ","001",112,153,265
"SIKASSO","KADIOLO","LOULOUNI","SOROBLE","ECOLE COMMUNAUTAIRE SOROBLÉ","002",113,152,265
"SIKASSO","KADIOLO","LOULOUNI","SOROBLE","MAGASIN BORASSO","001",127,138,265
"SIKASSO","KADIOLO","LOULOUNI","SOROBLE","MAGASIN BORASSO","002",108,156,264
"SIKASSO","KADIOLO","LOULOUNI","WORONI","ECOLE 1ER CYCLE WORONI","001",134,205,339
"SIKASSO","KADIOLO","LOULOUNI","WORONI","ECOLE 1ER CYCLE WORONI","002",136,202,338
"SIKASSO","KADIOLO","LOULOUNI","WORONI","MAGASIN KADIARADOUGOU","001",151,188,339
"SIKASSO","KADIOLO","LOULOUNI","WORONI","MAGASIN KADIARADOUGOU","002",142,197,339
"SIKASSO","KADIOLO","LOULOUNI","ZANSO","ECOLE COMMUNAUTAIRE ZANSO","001",122,138,260
"SIKASSO","KADIOLO","LOULOUNI","ZANSO","MAGASIN ZANSO KOURANI","001",108,152,260
"SIKASSO","KADIOLO","MISSENI","BIA","MAGASIN CPC BIA","001",201,117,318
"SIKASSO","KADIOLO","MISSENI","BIA","MAGASIN CPC BIA","002",195,123,318
"SIKASSO","KADIOLO","MISSENI","CISSEME","ECOLE CISSIMÉ","001",122,151,273
"SIKASSO","KADIOLO","MISSENI","DELEOU","ECOLE DÉLÉOU","001",200,265,465
"SIKASSO","KADIOLO","MISSENI","DOVONG","ECOLE DOVONG","001",211,196,407
"SIKASSO","KADIOLO","MISSENI","DOVONG","ECOLE DOVONG","002",194,213,407
"SIKASSO","KADIOLO","MISSENI","GOUAN","ECOLE GOUAN","001",148,213,361
"SIKASSO","KADIOLO","MISSENI","KAFIGUEBA","ECOLE KAFIGUEBA","001",93,112,205
"SIKASSO","KADIOLO","MISSENI","KAFIGUEBA","MAGASIN CPC TEGUÉRÉ","001",113,93,206
"SIKASSO","KADIOLO","MISSENI","KAFIGUEDENI","DOMICILE CHEF DE VILLAGE KAFIGUEDÉNI","001",146,158,304
"SIKASSO","KADIOLO","MISSENI","KALE","ECOLE KALÈ","001",191,220,411
"SIKASSO","KADIOLO","MISSENI","KALE","ECOLE KALÈ","002",203,208,411
"SIKASSO","KADIOLO","MISSENI","KAPELEKE","ECOLE KAPÈLÈKÉ","001",145,146,291
"SIKASSO","KADIOLO","MISSENI","KATIELE","ECOLE KATIÉLÉ","001",222,236,458
"SIKASSO","KADIOLO","MISSENI","KATIELE","ECOLE KATIÉLÉ","002",218,239,457
"SIKASSO","KADIOLO","MISSENI","KEBENI","ECOLE KÉBÉNI","001",177,179,356
"SIKASSO","KADIOLO","MISSENI","KEBENI","ECOLE KÉBÉNI","002",192,164,356
"SIKASSO","KADIOLO","MISSENI","LOUGOUANI","ECOLE LOUGOUANI","001",191,186,377
"SIKASSO","KADIOLO","MISSENI","LOUGOUANI","ECOLE LOUGOUANI","002",187,189,376
"SIKASSO","KADIOLO","MISSENI","MASSIOGO","ECOLE MASSIOGO","001",175,102,277
"SIKASSO","KADIOLO","MISSENI","MASSIOGO","ECOLE MASSIOGO","002",171,106,277
"SIKASSO","KADIOLO","MISSENI","MISSENI","ECOLE 1ER CYCLE MISSÉNI","001",193,192,385
"SIKASSO","KADIOLO","MISSENI","MISSENI","ECOLE 1ER CYCLE MISSÉNI","002",191,194,385
"SIKASSO","KADIOLO","MISSENI","MISSENI","ECOLE 1ER CYCLE MISSÉNI","003",192,193,385
"SIKASSO","KADIOLO","MISSENI","MISSENI","ECOLE 1ER CYCLE MISSÉNI","004",201,183,384
"SIKASSO","KADIOLO","MISSENI","N'GANZOGONA","MAGASIN CPC N'GANZOGOMA","001",179,228,407
"SIKASSO","KADIOLO","MISSENI","N'GOKO","ECOLE 1ER CYCLE N'GOKO","001",215,247,462
"SIKASSO","KADIOLO","MISSENI","N'GOKO","MAGASIN ZAER N'GOKO","001",220,243,463
"SIKASSO","KADIOLO","MISSENI","PITIANGOMA","ECOLE PITIANGOMA","001",220,222,442
"SIKASSO","KADIOLO","MISSENI","PITIANGOMA","ECOLE PITIANGOMA","002",199,243,442
"SIKASSO","KADIOLO","MISSENI","SIEME","ECOLE SIÉMÈ","001",138,184,322
"SIKASSO","KADIOLO","MISSENI","SIEME","ECOLE SIÉMÈ","002",148,173,321
"SIKASSO","KADIOLO","MISSENI","ZANFASSO","MAGASIN CPC SANFASSO","001",105,145,250
"SIKASSO","KADIOLO","MISSENI","ZEKOUN","ECOLE ZEKOUN","001",86,102,188
"SIKASSO","KADIOLO","MISSENI","ZEKOUN","MAGASIN CPC N'GOUÈLÈ","001",87,102,189
"SIKASSO","KADIOLO","NIMBOUGOU","BAYARABOUGOU","ECOLE GRAT BAYARABOUGOU","001",79,111,190
"SIKASSO","KADIOLO","NIMBOUGOU","KOURA","ECOLE 1ER CYCLE KOURA","001",101,164,265
"SIKASSO","KADIOLO","NIMBOUGOU","KOURA","MAGASIN BAYA","001",98,168,266
"SIKASSO","KADIOLO","NIMBOUGOU","NIMBOUGOU","ECOLE KADIANBOUGOU","001",169,207,376
"SIKASSO","KADIOLO","NIMBOUGOU","NIMBOUGOU","ECOLE 1ER CYCLE KATOGOTA","001",174,202,376
"SIKASSO","KADIOLO","NIMBOUGOU","NIMBOUGOU","ECOLE 1ER CYCLE NIMBOUGOU","001",157,218,375
"SIKASSO","KADIOLO","NIMBOUGOU","NIMBOUGOU","ECOLE 2ER CYCLE NIMBOUGOU","001",167,208,375
"SIKASSO","KADIOLO","NIMBOUGOU","NIMBOUGOU","MAGASIN LINGUÈKORO","001",165,210,375
"SIKASSO","KADIOLO","NIMBOUGOU","SIRANIKOROBA","ECOLE 1ER CYCLE SIRANIKOROBA","001",119,185,304
"SIKASSO","KADIOLO","NIMBOUGOU","SIRIKASSO","ECOLE GRAT SIRIKASSO","001",127,157,284
"SIKASSO","KADIOLO","NIMBOUGOU","SIRIKASSO","ECOLE GRAT SIRIKASSO","002",123,161,284
"SIKASSO","KADIOLO","NIMBOUGOU","SIRIKASSO","MAGASIN N'GANZANI","001",84,78,162
"SIKASSO","KADIOLO","ZEGOUA","DIALLACOROSSO","CENTRE ALPHA","001",61,91,152
"SIKASSO","KADIOLO","ZEGOUA","DIALLACOROSSO","MAGASIN KOUNGODIAN","001",66,85,151
"SIKASSO","KADIOLO","ZEGOUA","FANIDIAMA","ECOLE 1ER CYCLE FANIDIAMA","001",173,218,391
"SIKASSO","KADIOLO","ZEGOUA","FANIDIAMA","ECOLE 1ER CYCLE KAPAGA","001",170,220,390
"SIKASSO","KADIOLO","ZEGOUA","FANIDIAMA","ECOLE 1ER CYCLE KORÉDOUGOU","001",174,216,390
"SIKASSO","KADIOLO","ZEGOUA","FANIDIAMA","MAGASIN AV OUMAR DIASSA","001",169,221,390
"SIKASSO","KADIOLO","ZEGOUA","FANIDIAMA","MAGASIN BANGOLODOUGOU","001",171,219,390
"SIKASSO","KADIOLO","ZEGOUA","FANIDIAMA","MAGASIN KOMO","001",165,225,390
"SIKASSO","KADIOLO","ZEGOUA","KALIBENE","ECOLE KALIBÉNÉ","001",110,150,260
"SIKASSO","KADIOLO","ZEGOUA","KATELE","ECOLE 1ER CYCLE KATÉLÉ","001",137,156,293
"SIKASSO","KADIOLO","ZEGOUA","KATELE","MAGASIN KOKO","001",132,162,294
"SIKASSO","KADIOLO","ZEGOUA","KATIOLONI","ECOLE KATIOLONI","001",25,20,45
"SIKASSO","KADIOLO","ZEGOUA","NASSOULOU","ECOLE 1ER CYCLE NASSOULOU","001",176,192,368
"SIKASSO","KADIOLO","ZEGOUA","NASSOULOU","ECOLE 1ER CYCLE NASSOULOU","002",167,201,368
"SIKASSO","KADIOLO","ZEGOUA","NASSOULOU","ECOLE 1ER CYCLE NASSOULOU","003",184,184,368
"SIKASSO","KADIOLO","ZEGOUA","ZAMPEDOUGOU","ECOLE 1ER CYCLE ZAMPÉDOUGOU","001",133,163,296
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE MEDERSA MEDINE ZEGOUA","001",232,216,448
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE MEDERSA MEDINE ZEGOUA","002",242,205,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE MEDERSA MEDINE ZEGOUA","003",218,229,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE MEDERSA MEDINE ZEGOUA","004",220,227,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE 1ER CYCLE A ZÉGOUA","001",226,222,448
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE 1ER CYCLE A ZÉGOUA","002",219,228,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE 1ER CYCLE A ZÉGOUA","003",237,210,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE 1ER CYCLE A ZÉGOUA","004",235,212,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE 1ER CYCLE C ZÉGOUA","001",218,230,448
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE 1ER CYCLE C ZÉGOUA","002",225,222,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE 1ER CYCLE C ZÉGOUA","003",226,221,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE 1ER CYCLE C ZÉGOUA","004",216,231,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE 2È CYCLE B ZEGOUA","001",222,226,448
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE 2È CYCLE B ZEGOUA","002",230,218,448
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE 2È CYCLE B ZEGOUA","003",220,227,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","ECOLE 2È CYCLE B ZEGOUA","004",213,234,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","SALLE AV ZÉGOUA","001",216,232,448
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","SALLE AV ZÉGOUA","002",218,229,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","SALLE AV ZÉGOUA","003",216,231,447
"SIKASSO","KADIOLO","ZEGOUA","ZEGOUA","SALLE AV ZÉGOUA","004",233,214,447
"SIKASSO","KADIOLO","ZEGOUA","ZIDIANGOLODOUGOU","ECOLE 1ER CYCLE ZIANGOLODOUGOU","001",132,176,308
"SIKASSO","KADIOLO","ZEGOUA","ZIDIANGOLODOUGOU","MAGASIN DJÉLIBAVOGO","001",135,172,307
"SIKASSO","KADIOLO","ZEGOUA","ZIDIANGOLODOUGOU","VESTIBULE KARIM VOGO","001",127,180,307
"SIKASSO","KOLONDIEBA","BOUGOULA","BOUGOULA","ECOLE 1ER CYCLE BOUGOULA","001",215,262,477
"SIKASSO","KOLONDIEBA","BOUGOULA","BOUGOULA","ECOLE 1ER CYCLE BOUGOULA","002",215,262,477
"SIKASSO","KOLONDIEBA","BOUGOULA","N'GOKILA","ECOLE 1ER CYCLE N'GOKILA","001",101,117,218
"SIKASSO","KOLONDIEBA","BOUGOULA","SIANA","ECOLE 1ER CYCLE SIANA","001",115,178,293
"SIKASSO","KOLONDIEBA","BOUGOULA","SIANA","ECOLE 1ER CYCLE SIANA","002",128,165,293
"SIKASSO","KOLONDIEBA","BOUGOULA","ZANTOUMALA","ECOLE 1ER CYCLE ZANTOUMALA","001",138,159,297
"SIKASSO","KOLONDIEBA","BOUGOULA","ZANTOUMALA","ECOLE 1ER CYCLE ZANTOUMALA","002",134,163,297
"SIKASSO","KOLONDIEBA","BOUGOULA","ZOHA","ECOLE 1ER CYCLE ZOHA","001",132,193,325
